track_id,track_name,artist_name,year,popularity,artwork_url,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_url,language
5Lwr92VZmlSwilSrZvOpsc,Velakku Onnu,"Deva, Yugendran, Grace Karunas",2005,32,https://i.scdn.co/image/ab67616d0000b273f80cc4f68da8657ae85aff4a,Devathayai Kanden (Original Motion Picture Soundtrack),0.149,0.729,245413.0,0.968,0.025,1.0,0.0459,-5.151,1.0,0.0939,81.325,4.0,0.896,https://open.spotify.com/track/5Lwr92VZmlSwilSrZvOpsc,Tamil
4HmEIZQkQKWORvnPGIHS71,Maama Paiya,"Deva, Ranjith Govind",2005,32,https://i.scdn.co/image/ab67616d0000b273f80cc4f68da8657ae85aff4a,Devathayai Kanden (Original Motion Picture Soundtrack),0.198,0.695,285723.0,0.867,4.01e-06,11.0,0.038,-5.864,0.0,0.071,159.966,4.0,0.849,https://open.spotify.com/track/4HmEIZQkQKWORvnPGIHS71,Tamil
5QBqwyWoxSEZcGaZOaHt83,Yaarathu Yaarathu,"Deva, Shreya Ghoshal",2005,14,https://i.scdn.co/image/ab67616d0000b2731460bf92cfdeb1f375b309c1,Englishkaran (Original Motion Picture Soundtrack),0.595,0.502,350243.0,0.613,2.5e-06,10.0,0.0937,-5.218,0.0,0.0521,128.911,3.0,0.636,https://open.spotify.com/track/5QBqwyWoxSEZcGaZOaHt83,Tamil
5CPv2AHGpRvdAonRkogNvm,Yeh Thiruda,"Deva, Srikanth Deva, Sunitha Sarathy",2005,10,https://i.scdn.co/image/ab67616d0000b273628ee5b499bd4a81fa2da6f9,Englishkaran (Original Motion Picture Soundtrack),0.178,0.764,348773.0,0.769,6.94e-06,2.0,0.339,-7.532,1.0,0.102,102.999,4.0,0.604,https://open.spotify.com/track/5CPv2AHGpRvdAonRkogNvm,Tamil
3h2sYARQPrtG6S8lIxFWOX,Mayavarathu Kaara,"Deva, Praveen Babu",2005,11,https://i.scdn.co/image/ab67616d0000b27352f2a9a86ee8ce2b88b1b03f,Girivalam (Original Motion Picture Soundtrack),0.293,0.806,287693.0,0.84,0.0415,9.0,0.0823,-6.711,0.0,0.118,171.904,4.0,0.768,https://open.spotify.com/track/3h2sYARQPrtG6S8lIxFWOX,Tamil
3hQAKRNTQb2mkRgfYdlJTm,Ennai Sathiyama,"Deva, Mukesh",2005,8,https://i.scdn.co/image/ab67616d0000b273d5d38d61adc31ff670c10f82,Selvam (Original Motion Picture Soundtrack),0.0745,0.904,307200.0,0.696,0.0,6.0,0.0742,-5.974,0.0,0.0547,136.009,3.0,0.882,https://open.spotify.com/track/3hQAKRNTQb2mkRgfYdlJTm,Tamil
17UV06c98qy2kOeg9yOLqL,Ennai Sathiyama,"Deva, Mukesh",2005,8,https://i.scdn.co/image/ab67616d0000b273c00adf405e4dba5856177bd3,Selvam (Original Motion Picture Soundtrack),0.0701,0.903,307067.0,0.621,0.0,6.0,0.12,-7.464,0.0,0.0541,136.015,3.0,0.84,https://open.spotify.com/track/17UV06c98qy2kOeg9yOLqL,Tamil
2I1l7dtYGNvvaCMn2uaJk4,Yeh Thiruda,"Deva, Srikanth Deva, Sunitha Sarathy",2005,6,https://i.scdn.co/image/ab67616d0000b2731460bf92cfdeb1f375b309c1,Englishkaran (Original Motion Picture Soundtrack),0.314,0.754,349143.0,0.781,0.0,2.0,0.298,-5.499,1.0,0.0991,103.037,4.0,0.512,https://open.spotify.com/track/2I1l7dtYGNvvaCMn2uaJk4,Tamil
5s8UbmnxjfziG9muk1hy8r,Nanbanae Nanbanae,"Deva, K. S. Chithra",2005,0,https://i.scdn.co/image/ab67616d0000b2731460bf92cfdeb1f375b309c1,Englishkaran (Original Motion Picture Soundtrack),0.679,0.675,336843.0,0.507,0.0,4.0,0.322,-5.572,0.0,0.0307,133.028,3.0,0.724,https://open.spotify.com/track/5s8UbmnxjfziG9muk1hy8r,Tamil
2sNqG4DKtgO1gO9bwaSoJZ,Suttapazham,"Deva, Grace karunas, Sabesh",2005,1,https://i.scdn.co/image/ab67616d0000b2733d31f01b11d575dadfb24952,Vanakkam Thalaiva (Original Motion Picture Soundtrack),0.186,0.605,306720.0,0.938,0.0375,9.0,0.0221,-5.614,1.0,0.361,198.056,3.0,0.795,https://open.spotify.com/track/2sNqG4DKtgO1gO9bwaSoJZ,Tamil
77DOawRwOHVYYWmJs9AAr0,Villadhi Villane,"Deva, Sudan, Mathangi",2005,0,https://i.scdn.co/image/ab67616d0000b273e2ac9c27311c0951fed8a677,Manasukulle (Original Motion Picture Soundtrack),0.482,0.681,234840.0,0.631,0.89,4.0,0.093,-9.83,1.0,0.301,138.416,4.0,0.966,https://open.spotify.com/track/77DOawRwOHVYYWmJs9AAr0,Tamil
7btojsQFJUfrUuSduNoIx9,Meesa Vecha Paiya,"Deva, Snehan, Anuradha Sriram",2005,0,https://i.scdn.co/image/ab67616d0000b27352f2a9a86ee8ce2b88b1b03f,Girivalam (Original Motion Picture Soundtrack),0.382,0.831,305947.0,0.831,0.000981,4.0,0.294,-4.472,1.0,0.0867,115.913,4.0,0.928,https://open.spotify.com/track/7btojsQFJUfrUuSduNoIx9,Tamil
1BIk7O5JaYw3KwzkbfMWqT,Pollathavan,"Deva, Mano",2005,0,https://i.scdn.co/image/ab67616d0000b2733d31f01b11d575dadfb24952,Vanakkam Thalaiva (Original Motion Picture Soundtrack),0.0709,0.778,339613.0,0.911,0.000331,4.0,0.173,-3.53,0.0,0.194,128.967,4.0,0.476,https://open.spotify.com/track/1BIk7O5JaYw3KwzkbfMWqT,Tamil
4RRaQJcSl2CvPoK7kdhqYy,Maruvathoor Mannile,"Deva, Kalidasan",2005,0,https://i.scdn.co/image/ab67616d0000b273e2ac9c27311c0951fed8a677,Manasukulle (Original Motion Picture Soundtrack),0.589,0.496,278960.0,0.863,0.894,1.0,0.288,-10.513,1.0,0.144,87.956,4.0,0.674,https://open.spotify.com/track/4RRaQJcSl2CvPoK7kdhqYy,Tamil
5bQfgywtqMbpj5I2oOaVwZ,Yeh Thiruda,"Deva, Srikanth Deva, Sunitha Sarathy",2005,0,https://i.scdn.co/image/ab67616d0000b2739d77f903cec5fb790270021b,Englishkaran (Original Motion Picture Soundtrack),0.3,0.761,349143.0,0.791,0.0,2.0,0.354,-5.432,1.0,0.0895,103.002,4.0,0.494,https://open.spotify.com/track/5bQfgywtqMbpj5I2oOaVwZ,Tamil
2iEgw09jKZ1SOuEU132r8O,Nee Yaaro Nee Yaaro,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b2733024e345cd4ae8af7aa63643,Girivalam (Original Motion Picture Soundtrack),0.185,0.722,306920.0,0.976,5.32e-06,1.0,0.136,-2.44,1.0,0.107,111.997,4.0,0.73,https://open.spotify.com/track/2iEgw09jKZ1SOuEU132r8O,Tamil
1iprulxrGp1OJmSDO1qBfD,Oh Venpura Ondru,"Deva, Karthik, Jeevarikha",2005,0,https://i.scdn.co/image/ab67616d0000b273d5d38d61adc31ff670c10f82,Selvam (Original Motion Picture Soundtrack),0.34,0.513,391732.0,0.536,3.36e-05,2.0,0.0891,-6.871,1.0,0.054,112.999,4.0,0.59,https://open.spotify.com/track/1iprulxrGp1OJmSDO1qBfD,Tamil
3OeXZH5R45gzl9iRckCSrn,En Ooru Kerala,"Deva, Snehan, Malathi",2005,0,https://i.scdn.co/image/ab67616d0000b273e2ac9c27311c0951fed8a677,Manasukulle (Original Motion Picture Soundtrack),0.566,0.847,222316.0,0.832,0.86,8.0,0.0874,-10.444,1.0,0.123,111.367,3.0,0.963,https://open.spotify.com/track/3OeXZH5R45gzl9iRckCSrn,Tamil
2XGv8UofcddblFrEnE9Wkn,Ghajini Mohamed,"Deva, Karthik, Suchitra",2005,0,https://i.scdn.co/image/ab67616d0000b273628ee5b499bd4a81fa2da6f9,Englishkaran (Original Motion Picture Soundtrack),0.141,0.737,372373.0,0.891,0.000545,3.0,0.152,-7.827,0.0,0.202,150.003,4.0,0.685,https://open.spotify.com/track/2XGv8UofcddblFrEnE9Wkn,Tamil
1yQ69GW3V6Qpntz4E0RMXn,Ghajini Mohamed,"Deva, Karthik, Suchitra",2005,0,https://i.scdn.co/image/ab67616d0000b2731460bf92cfdeb1f375b309c1,Englishkaran (Original Motion Picture Soundtrack),0.26,0.733,370723.0,0.91,0.000117,3.0,0.142,-4.933,0.0,0.2,149.894,4.0,0.685,https://open.spotify.com/track/1yQ69GW3V6Qpntz4E0RMXn,Tamil
2jknGvS3Yo1JFMcL3PkFtg,Englishkaaran,"Deva, Suresh Peters",2005,0,https://i.scdn.co/image/ab67616d0000b273628ee5b499bd4a81fa2da6f9,Englishkaran (Original Motion Picture Soundtrack),0.0945,0.81,331347.0,0.941,0.0,4.0,0.303,-6.314,0.0,0.0882,134.952,4.0,0.817,https://open.spotify.com/track/2jknGvS3Yo1JFMcL3PkFtg,Tamil
5ZMgMsZSNRtV0nFqGoiqT5,Thitathae Pesathae,"Deva, Saindhavi",2005,0,https://i.scdn.co/image/ab67616d0000b273c00adf405e4dba5856177bd3,Selvam (Original Motion Picture Soundtrack),0.267,0.636,309613.0,0.784,8.13e-05,1.0,0.0764,-7.221,1.0,0.127,175.973,4.0,0.922,https://open.spotify.com/track/5ZMgMsZSNRtV0nFqGoiqT5,Tamil
23zvenGySpQ3kXGD10BxVl,Vachan Vachan,"Deva, Srikanth Deva, Malathi",2005,2,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.49,0.891,255216.0,0.935,0.00427,10.0,0.0812,-5.43,0.0,0.138,120.012,3.0,0.672,https://open.spotify.com/track/23zvenGySpQ3kXGD10BxVl,Tamil
4jM8Nhe2urA99LLtbBKGrS,Thitathae Pesathae,"Deva, Saindhavi",2005,0,https://i.scdn.co/image/ab67616d0000b273d5d38d61adc31ff670c10f82,Selvam (Original Motion Picture Soundtrack),0.304,0.725,309734.0,0.832,9.02e-05,1.0,0.0734,-5.745,1.0,0.0871,88.016,4.0,0.916,https://open.spotify.com/track/4jM8Nhe2urA99LLtbBKGrS,Tamil
3mnlU0VwGMhgcdTBdrgbfW,Saadhuriyana,"Deva, Febi Mani",2005,0,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.21,0.692,142733.0,0.459,5.16e-05,2.0,0.162,-8.173,1.0,0.0288,109.961,4.0,0.635,https://open.spotify.com/track/3mnlU0VwGMhgcdTBdrgbfW,Tamil
4XCc9vxMvBy83kiBk7aDYK,Marathi Kutti,"Deva, Mahalakshmi Iyer",2005,0,https://i.scdn.co/image/ab67616d0000b2732a4b42493490378ba6ea03e4,Success (Original Motion Picture Soundtrack),0.231,0.758,276107.0,0.845,3.15e-05,5.0,0.112,-6.552,0.0,0.128,107.823,3.0,0.908,https://open.spotify.com/track/4XCc9vxMvBy83kiBk7aDYK,Tamil
5CxKlVTskjm7jn1jBvdLEn,Sajala Salapula,"Deva, Victor Dass, Malathi, Sabash",2005,0,https://i.scdn.co/image/ab67616d0000b273e2ac9c27311c0951fed8a677,Manasukulle (Original Motion Picture Soundtrack),0.474,0.507,256680.0,0.796,0.875,6.0,0.489,-11.813,0.0,0.193,127.971,3.0,0.962,https://open.spotify.com/track/5CxKlVTskjm7jn1jBvdLEn,Tamil
1XSxZOuA0BVu623dHE75qq,Nee Yaaro Nee Yaaro,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b27352f2a9a86ee8ce2b88b1b03f,Girivalam (Original Motion Picture Soundtrack),0.245,0.76,308707.0,0.929,9.46e-06,1.0,0.173,-5.716,1.0,0.0758,111.958,4.0,0.74,https://open.spotify.com/track/1XSxZOuA0BVu623dHE75qq,Tamil
4YpixV4FaYfv1hnoTk0vcG,Maari Enna Maariyatha,"Deva, Swarnalatha",2005,0,https://i.scdn.co/image/ab67616d0000b273c00adf405e4dba5856177bd3,Selvam (Original Motion Picture Soundtrack),0.19,0.721,331093.0,0.538,1.16e-06,2.0,0.102,-6.572,1.0,0.0338,109.958,4.0,0.462,https://open.spotify.com/track/4YpixV4FaYfv1hnoTk0vcG,Tamil
4AHbyLPaeWCK7b6hgScNp4,Aandavan Koduthada,"Deva, Manikka Vinayagam",2005,0,https://i.scdn.co/image/ab67616d0000b2733d31f01b11d575dadfb24952,Vanakkam Thalaiva (Original Motion Picture Soundtrack),0.178,0.517,304467.0,0.988,0.000397,9.0,0.117,-3.679,1.0,0.25,83.949,4.0,0.765,https://open.spotify.com/track/4AHbyLPaeWCK7b6hgScNp4,Tamil
4S7p8faAp64IF0Y9YR6qdx,Naalai Enaka,"Deva, Jeevarekha",2005,0,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.529,0.586,316996.0,0.651,6.39e-05,0.0,0.248,-7.449,1.0,0.0523,123.54,4.0,0.476,https://open.spotify.com/track/4S7p8faAp64IF0Y9YR6qdx,Tamil
3LL8XawAbrzlI8fhuPEr2X,Englishkaaran,"Deva, Suresh Peters",2005,0,https://i.scdn.co/image/ab67616d0000b2739d77f903cec5fb790270021b,Englishkaran (Original Motion Picture Soundtrack),0.163,0.815,331303.0,0.939,0.0,7.0,0.229,-5.707,1.0,0.115,134.988,4.0,0.769,https://open.spotify.com/track/3LL8XawAbrzlI8fhuPEr2X,Tamil
0XArFtuq0QPcy9u8H51oh2,Maari Enna Maariyatha,"Deva, Swarnalatha",2005,0,https://i.scdn.co/image/ab67616d0000b273d5d38d61adc31ff670c10f82,Selvam (Original Motion Picture Soundtrack),0.179,0.713,331233.0,0.619,0.0,2.0,0.0946,-5.047,1.0,0.0369,109.867,4.0,0.55,https://open.spotify.com/track/0XArFtuq0QPcy9u8H51oh2,Tamil
4ova356riroflk9cc0nO21,Mayavarathu Kaara,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b2733024e345cd4ae8af7aa63643,Girivalam (Original Motion Picture Soundtrack),0.326,0.798,286427.0,0.916,0.00887,9.0,0.0802,-3.334,0.0,0.151,172.035,4.0,0.811,https://open.spotify.com/track/4ova356riroflk9cc0nO21,Tamil
5NCdz0tqUDsR36oZV3CrL3,Anju Vayasula,"Deva, Sabesh",2005,0,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.448,0.688,340741.0,0.812,4.86e-06,5.0,0.23,-5.71,1.0,0.312,193.79,3.0,0.83,https://open.spotify.com/track/5NCdz0tqUDsR36oZV3CrL3,Tamil
6zOWHTEXAlPGbtEr9ZR068,Kodi Mupathu Kodi,"Deva, Tippu, Kovai Kamala",2005,2,https://i.scdn.co/image/ab67616d0000b2732a4b42493490378ba6ea03e4,Success (Original Motion Picture Soundtrack),0.286,0.495,311693.0,0.946,0.000188,9.0,0.256,-7.038,1.0,0.107,135.673,4.0,0.888,https://open.spotify.com/track/6zOWHTEXAlPGbtEr9ZR068,Tamil
2ey99TzXyZoIqSWxwscLjZ,Adiyae Aandaal Amma,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b2733024e345cd4ae8af7aa63643,Girivalam (Original Motion Picture Soundtrack),0.647,0.592,258573.0,0.996,0.723,10.0,0.0561,-1.406,1.0,0.117,115.037,3.0,0.78,https://open.spotify.com/track/2ey99TzXyZoIqSWxwscLjZ,Tamil
7xFVPv7l93FyvN1XCdHLU5,Tamil Theriyum,"Deva, E. Gayathri, Ranjith Govind",2005,0,https://i.scdn.co/image/ab67616d0000b2733d31f01b11d575dadfb24952,Vanakkam Thalaiva (Original Motion Picture Soundtrack),0.0602,0.86,271840.0,0.916,8.38e-05,4.0,0.0848,-5.913,0.0,0.0456,123.006,4.0,0.724,https://open.spotify.com/track/7xFVPv7l93FyvN1XCdHLU5,Tamil
0hl9tvlZzgJx9ltfZfoW6X,Oh Venpura Ondru,"Deva, Karthik, Jeevarikha",2005,0,https://i.scdn.co/image/ab67616d0000b273c00adf405e4dba5856177bd3,Selvam (Original Motion Picture Soundtrack),0.295,0.519,391613.0,0.479,8.6e-05,2.0,0.0881,-8.321,1.0,0.0455,112.997,4.0,0.525,https://open.spotify.com/track/0hl9tvlZzgJx9ltfZfoW6X,Tamil
1h0l2OzYGesOqwN1jSRClx,Kanna Unn,"Deva, P. Unnikrishnan, Anuradha Sriram",2005,0,https://i.scdn.co/image/ab67616d0000b2732a4b42493490378ba6ea03e4,Success (Original Motion Picture Soundtrack),0.312,0.694,329667.0,0.624,2.69e-06,2.0,0.345,-7.524,1.0,0.0417,103.876,4.0,0.176,https://open.spotify.com/track/1h0l2OzYGesOqwN1jSRClx,Tamil
0P4UOPsfftjeSCOdbMoBHY,Solvaaya Solvaaya,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b27352f2a9a86ee8ce2b88b1b03f,Girivalam (Original Motion Picture Soundtrack),0.302,0.738,312600.0,0.938,0.442,11.0,0.29,-5.133,0.0,0.0679,109.967,4.0,0.543,https://open.spotify.com/track/0P4UOPsfftjeSCOdbMoBHY,Tamil
7pIElBw96fjbxcNzqayyCZ,Nanbanae Nanbanae,"Deva, K. S. Chithra",2005,0,https://i.scdn.co/image/ab67616d0000b273628ee5b499bd4a81fa2da6f9,Englishkaran (Original Motion Picture Soundtrack),0.46,0.654,336480.0,0.534,0.0,4.0,0.274,-6.358,0.0,0.0312,133.029,3.0,0.785,https://open.spotify.com/track/7pIElBw96fjbxcNzqayyCZ,Tamil
2lwm4aZQe0L5OKviuLYXd3,Eppo Thara,"Deva, Snehan, Krishnaraj, Anuradha Sriram",2005,0,https://i.scdn.co/image/ab67616d0000b2733d31f01b11d575dadfb24952,Vanakkam Thalaiva (Original Motion Picture Soundtrack),0.125,0.77,256973.0,0.837,0.000191,9.0,0.091,-3.402,1.0,0.164,116.048,4.0,0.811,https://open.spotify.com/track/2lwm4aZQe0L5OKviuLYXd3,Tamil
3eiboPprEjkx12b6Vym2Qh,Ghajini Mohamed,"Deva, Karthik, Suchitra",2005,0,https://i.scdn.co/image/ab67616d0000b2739d77f903cec5fb790270021b,Englishkaran (Original Motion Picture Soundtrack),0.266,0.734,370723.0,0.91,8.8e-05,3.0,0.145,-4.827,0.0,0.208,150.001,4.0,0.683,https://open.spotify.com/track/3eiboPprEjkx12b6Vym2Qh,Tamil
2MGQKJtK5mGJFySlZfabBK,Aye Un Vayasu,"Deva, Karthik, Mathangi",2005,0,https://i.scdn.co/image/ab67616d0000b2732a4b42493490378ba6ea03e4,Success (Original Motion Picture Soundtrack),0.163,0.632,304360.0,0.817,0.0065,0.0,0.0669,-7.128,0.0,0.0676,177.903,4.0,0.627,https://open.spotify.com/track/2MGQKJtK5mGJFySlZfabBK,Tamil
4vCxIc9a1tv9joxAAwHqrG,Pothu Konjam Othu,"Deva, Kabilan, Udit Narayan",2005,0,https://i.scdn.co/image/ab67616d0000b2732a4b42493490378ba6ea03e4,Success (Original Motion Picture Soundtrack),0.283,0.792,318440.0,0.819,0.000222,8.0,0.106,-7.934,1.0,0.193,67.317,4.0,0.928,https://open.spotify.com/track/4vCxIc9a1tv9joxAAwHqrG,Tamil
3ZyYmClhiycoIY7VxVdbUT,Nanbanae Nanbanae,"Deva, K. S. Chithra",2005,0,https://i.scdn.co/image/ab67616d0000b2739d77f903cec5fb790270021b,Englishkaran (Original Motion Picture Soundtrack),0.673,0.678,336843.0,0.506,0.0,4.0,0.327,-5.606,0.0,0.0304,133.046,3.0,0.753,https://open.spotify.com/track/3ZyYmClhiycoIY7VxVdbUT,Tamil
1O3BhIr0fhsTWydqYLFWAR,Adiyae Aandaal Amma,"Deva, Praveen Babu",2005,1,https://i.scdn.co/image/ab67616d0000b27352f2a9a86ee8ce2b88b1b03f,Girivalam (Original Motion Picture Soundtrack),0.669,0.625,260160.0,0.986,0.71,10.0,0.0642,-4.621,1.0,0.111,114.987,3.0,0.787,https://open.spotify.com/track/1O3BhIr0fhsTWydqYLFWAR,Tamil
4wnOxwMv1a6qSqZv1NyrJv,Singamada,"Deva, Jayalakshmi, Mahesh Vinayaga Ram",2005,0,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.22,0.6,246544.0,0.844,1.67e-05,7.0,0.104,-5.961,1.0,0.181,79.894,4.0,0.724,https://open.spotify.com/track/4wnOxwMv1a6qSqZv1NyrJv,Tamil
4oXmCToE7MV8XzkD5cmmj2,Oodum Megame,"Deva, Karthik",2005,0,https://i.scdn.co/image/ab67616d0000b273d5d38d61adc31ff670c10f82,Selvam (Original Motion Picture Soundtrack),0.393,0.587,341525.0,0.724,0.0,10.0,0.0803,-6.642,0.0,0.0741,105.941,4.0,0.464,https://open.spotify.com/track/4oXmCToE7MV8XzkD5cmmj2,Tamil
1zUNYvzhtipyOCV5lOCBzK,Oodum Megame,"Deva, Karthik",2005,0,https://i.scdn.co/image/ab67616d0000b273c00adf405e4dba5856177bd3,Selvam (Original Motion Picture Soundtrack),0.39,0.371,341400.0,0.664,0.0,10.0,0.0848,-8.174,0.0,0.0786,103.108,4.0,0.441,https://open.spotify.com/track/1zUNYvzhtipyOCV5lOCBzK,Tamil
1sLapm399rhSKnVX0tTThq,Kannama Kannama,"Deva, Tippu, Anuradha Sriram",2005,0,https://i.scdn.co/image/ab67616d0000b2734a4705f570c5c1fe5c80ee0b,Saadhuriyan (Original Motion Picture Soundtrack),0.387,0.649,332434.0,0.899,1.26e-06,11.0,0.0475,-5.206,0.0,0.448,141.208,4.0,0.724,https://open.spotify.com/track/1sLapm399rhSKnVX0tTThq,Tamil
4B75MfCU0LS5VAPrEQzTJv,Solvaaya Solvaaya,"Deva, Praveen Babu",2005,0,https://i.scdn.co/image/ab67616d0000b2733024e345cd4ae8af7aa63643,Girivalam (Original Motion Picture Soundtrack),0.285,0.734,311093.0,0.977,0.269,11.0,0.308,-1.941,0.0,0.0848,109.982,4.0,0.549,https://open.spotify.com/track/4B75MfCU0LS5VAPrEQzTJv,Tamil
1EMhAuDKHEUiGshVk2SiTP,Yaarathu Yaarathu,"Deva, Shreya Ghoshal",2005,1,https://i.scdn.co/image/ab67616d0000b273628ee5b499bd4a81fa2da6f9,Englishkaran (Original Motion Picture Soundtrack),0.378,0.632,349933.0,0.646,2.42e-06,10.0,0.109,-5.389,0.0,0.0485,128.981,3.0,0.641,https://open.spotify.com/track/1EMhAuDKHEUiGshVk2SiTP,Tamil
6FEZGAaqplkdROQwLgRl82,Englishkaaran,"Deva, Suresh Peters",2005,0,https://i.scdn.co/image/ab67616d0000b2731460bf92cfdeb1f375b309c1,Englishkaran (Original Motion Picture Soundtrack),0.165,0.816,331303.0,0.938,0.0,7.0,0.232,-5.77,1.0,0.11,134.995,4.0,0.763,https://open.spotify.com/track/6FEZGAaqplkdROQwLgRl82,Tamil
3cn9fa9y0aHB37TIs3OIlB,Kadhal Suthudhe,"Srikanth Deva, Kabilan, Sadhana Sargam, Naresh Iyer",2006,38,https://i.scdn.co/image/ab67616d0000b2730f06606b9b4934f15a6f49ae,Saravana (Original Motion Picture Soundtrack),0.126,0.633,347147.0,0.883,4.54e-06,0.0,0.338,-8.099,1.0,0.0894,129.997,4.0,0.432,https://open.spotify.com/track/3cn9fa9y0aHB37TIs3OIlB,Tamil
3Uy6dHwTPBuwkHS0roGd0Y,Kadhal Vandhum,"Srikanth Deva, Prasanna, Saindhavi",2006,24,https://i.scdn.co/image/ab67616d0000b27370ebd445db491eec371ee23a,Saravana (Original Motion Picture Soundtrack),0.48,0.416,291333.0,0.713,2.98e-05,2.0,0.117,-5.527,1.0,0.0407,161.975,4.0,0.419,https://open.spotify.com/track/3Uy6dHwTPBuwkHS0roGd0Y,Tamil
2GOaozV1UgMNhv56lfEEhY,Kadhal Suthudhe,"Srikanth Deva, Naresh Iyer, Sadhana Sargam",2006,31,https://i.scdn.co/image/ab67616d0000b273b8556d20362180367cfff2ce,Saravana (Original Motion Picture Soundtrack),0.136,0.62,341573.0,0.957,8.6e-06,9.0,0.424,-4.082,0.0,0.0974,130.01,4.0,0.517,https://open.spotify.com/track/2GOaozV1UgMNhv56lfEEhY,Tamil
5YAfbRTM4tkPZXcurLwDFh,Ennai Mattum Venam,"Srikanth Deva, Sukhwinder Singh, Reeta",2006,21,https://i.scdn.co/image/ab67616d0000b27370ebd445db491eec371ee23a,Saravana (Original Motion Picture Soundtrack),0.117,0.72,326653.0,0.944,4.6e-05,9.0,0.145,-4.8,1.0,0.249,80.618,4.0,0.777,https://open.spotify.com/track/5YAfbRTM4tkPZXcurLwDFh,Tamil
5CLVxnk0HyGReFOvcJirtg,Gori Tera,"Srikanth Deva, Silambarasan TR, Sunitha Sarathy",2006,23,https://i.scdn.co/image/ab67616d0000b2730f06606b9b4934f15a6f49ae,Saravana (Original Motion Picture Soundtrack),0.00755,0.731,332520.0,0.825,0.0,5.0,0.108,-9.173,0.0,0.0653,130.947,4.0,0.759,https://open.spotify.com/track/5CLVxnk0HyGReFOvcJirtg,Tamil
4RTlHreYT4zRcR9ckZeZ81,Gori Tera,"Srikanth Deva, Silambarasan TR, Sunitha Sarathy",2006,2,https://i.scdn.co/image/ab67616d0000b27370ebd445db491eec371ee23a,Saravana (Original Motion Picture Soundtrack),0.00605,0.729,328583.0,0.935,0.0,5.0,0.23,-3.802,0.0,0.0733,131.004,4.0,0.68,https://open.spotify.com/track/4RTlHreYT4zRcR9ckZeZ81,Tamil
2dvO6UsSuqMJbZvgS8EPTB,Karuthamachan Karuthamachan,"Srikanth Deva, Reshmi Satheesh, Mukesh",2006,17,https://i.scdn.co/image/ab67616d0000b2736b1069c9c758eacb6ef4549f,Dharmapuri (Original Motion Picture Soundtrack),0.422,0.762,298360.0,0.972,0.0499,2.0,0.0429,-5.491,1.0,0.214,80.028,4.0,0.507,https://open.spotify.com/track/2dvO6UsSuqMJbZvgS8EPTB,Tamil
238lpyySErrfjxLdJ0gRyt,Kadhal Vandhum,"Srikanth Deva, Prasanna, Saindhavi",2006,44,https://i.scdn.co/image/ab67616d0000b273b8556d20362180367cfff2ce,Saravana (Original Motion Picture Soundtrack),0.48,0.4,291333.0,0.732,2.4e-05,2.0,0.115,-5.525,1.0,0.0418,161.956,4.0,0.396,https://open.spotify.com/track/238lpyySErrfjxLdJ0gRyt,Tamil
3vgC7ID3uW7upgJal6jIhg,Kadhal Vandhum,"Srikanth Deva, Prasanna, Saindavi",2006,8,https://i.scdn.co/image/ab67616d0000b2730f06606b9b4934f15a6f49ae,Saravana (Original Motion Picture Soundtrack),0.476,0.525,305173.0,0.589,2.3e-05,2.0,0.085,-9.189,1.0,0.0397,81.007,4.0,0.37,https://open.spotify.com/track/3vgC7ID3uW7upgJal6jIhg,Tamil
36fgYW3CSLRgIcj9IC2n0e,Kadhal Keedhal,"Srikanth Deva, Silambarasan TR, Ranjith Govind, Reshmi",2006,9,https://i.scdn.co/image/ab67616d0000b27370ebd445db491eec371ee23a,Saravana (Original Motion Picture Soundtrack),0.0212,0.832,288903.0,0.718,0.0,11.0,0.286,-5.174,0.0,0.0904,98.996,4.0,0.455,https://open.spotify.com/track/36fgYW3CSLRgIcj9IC2n0e,Tamil
